Test_ID,penalty_stiffness,damping_factor,contact_damping,steel_E,steel_nu,steel_sigma_yield,steel_limit_strain,wood_E,wood_nu,wood_sigma_uts,wood_limit_strain,Frame,Max_U_Blade,Max_Stress,Max_U_Obs,Blade_Elem,Wood_Elem
10,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.16524003605274673,75199765.99013339,0.08253419007209314,100,328
10,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.1766926793374215,142022042.86187366,0.0894725305142048,89,315
10,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.18793359111192118,160755055.8059974,0.09630757175581006,86,296
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.027584997753077656,83447689.74729507,0.00030366754087229246,127,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.04106923298248187,68572262.88576666,0.00035834661844424644,120,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.054353390962955224,60848995.31483817,0.000924462644703017,113,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06742234732047907,50526187.53012202,0.0021543062867322815,102,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.08028593175501306,58609506.32371471,0.002994179696007265,95,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.09295644475646923,58013972.83459267,0.0045553303706230685,88,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.10544270440685088,72504695.62158123,0.006285025699566305,84,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.11773533959604036,52450300.14125772,0.008200966427856966,78,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.12982722549831713,84837398.8749775,0.010595809350430021,71,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,10,0.14174569376051752,63159617.3232616,0.013312030790465034,66,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,11,0.15346506315391154,55618927.105077565,0.015910603212821867,58,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,12,0.16501040072636125,64032894.422924936,0.018755960936720634,56,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.1763594029650114,79475642.41335887,0.022514173253619634,49,384
11,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.18751944599436135,65269201.231896766,0.025636535034673908,40,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.027584997753077656,83447689.74729507,0.00030366754087229246,127,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.04106923298248187,68572262.88576666,0.00035834661844424644,120,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.054353390962955224,60848995.31483817,0.000924462644703017,113,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06742234732047907,50526187.53012202,0.0021543062867322815,102,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.08028593175501306,58609506.32371471,0.002994179696007265,95,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.09295644475646923,58013972.83459267,0.0045553303706230685,88,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.10544270440685088,72504695.62158123,0.006285025699566305,84,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.11773533959604036,52450300.14125772,0.008200966427856966,78,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.12982722549831713,84837398.8749775,0.010595809350430021,71,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.14174569376051752,63159617.3232616,0.013312030790465034,66,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.15346506315391154,55618927.105077565,0.015910603212821867,58,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.16501040072636125,64032894.422924936,0.018755960936720634,56,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.1763594029650114,79475642.41335887,0.022514173253619634,49,384
12,20000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.18751944599436135,65269201.231896766,0.025636535034673908,40,384
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.027635538528389906,4736204381.468344,0.0021176311524779092,131,375
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.04114938833048392,7705202122.564862,0.00860967875561531,128,371
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.05468024466149084,8381426323.919563,0.017605935087626798,110,360
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.06802209383975268,8831943822.52768,0.02646609437337472,110,349
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.08117632376775125,12922102061.851501,0.03519949693574161,109,348
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.09413471126827308,12425351125.884716,0.04378947268239628,108,348
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.1069001720769113,5043084369.184541,0.05225336045686195,108,327
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.11947557851928853,11098234965.9835,0.06058626639240912,108,318
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.1318637601573514,7845113478.277384,0.06880691900976695,107,310
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.1440675044260439,6853673116.722957,0.07690065274831723,107,309
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.15608955726050033,8328902479.890011,0.08487624857569934,107,305
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.1679326237139033,12186035314.254692,0.09272108586978461,107,298
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.17959936856614164,7888834479.915849,0.10045483670706537,107,289
13,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.1910924169234031,4945445386.166727,0.10807242195929855,107,286
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.027635538528389906,4736204381.468344,0.0021176311524779092,131,375
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.04114938833048392,7705202122.564862,0.00860967875561531,128,371
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.05468024466149084,8381426323.919563,0.017605935087626798,110,360
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06802209383975268,8831943822.52768,0.02646609437337472,110,349
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.08117632376775125,12922102061.851501,0.03519949693574161,109,348
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.09413471126827308,12425351125.884716,0.04378947268239628,108,348
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.1069001720769113,5043084369.184541,0.05225336045686195,108,327
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.11947557851928853,11098234965.9835,0.06058626639240912,108,318
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.1318637601573514,7845113478.277384,0.06880691900976695,107,310
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.1440675044260439,6853673116.722957,0.07690065274831723,107,309
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.15608955726050033,8328902479.890011,0.08487624857569934,107,305
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.1679326237139033,12186035314.254692,0.09272108586978461,107,298
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.17959936856614164,7888834479.915849,0.10045483670706537,107,289
14,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.1910924169234031,4945445386.166727,0.10807242195929855,107,286
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.027666001265373538,9447219412.07396,0.000972974820776563,131,384
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.04115509919172893,6783730406.118358,0.003050716079323248,130,384
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.05474692698441167,7441077818.835637,0.0062615249247886815,122,376
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06841728491686717,9815207529.776575,0.012394128039661027,115,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.08159645092204505,9626157986.524967,0.01843542790931564,114,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.09539402645601937,7962604232.71076,0.024386783872100488,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.10936885512305354,6262855122.006096,0.030249535028301678,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.1231356241480789,5964145196.973332,0.03602500054145073,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.1366974311586702,9594987278.026018,0.041714479935146605,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,10,0.15005732766439306,9421685699.150526,0.04731925338545872,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,11,0.1632183197434151,6615515950.945146,0.05284058200897568,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,12,0.17618336871889834,8861470487.313087,0.05827970814656655,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.18895539182531862,8975589505.259684,0.06363785564291684,113,374
15,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.20153726286486498,10919557924.776392,0.06891623012190243,113,372
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.027666001265373538,9447219412.07396,0.000972974820776563,131,384
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.04115509919172893,6783730406.118358,0.003050716079323248,130,384
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.05474692698441167,7441077818.835637,0.0062615249247886815,122,376
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06841728491686717,9815207529.776575,0.012394128039661027,115,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.08159645092204505,9626157986.524967,0.01843542790931564,114,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.09539402645601937,7962604232.71076,0.024386783872100488,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.10936885512305354,6262855122.006096,0.030249535028301678,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.1231356241480789,5964145196.973332,0.03602500054145073,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.1366974311586702,9594987278.026018,0.041714479935146605,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.15005732766439306,9421685699.150526,0.04731925338545872,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.1632183197434151,6615515950.945146,0.05284058200897568,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.17618336871889834,8861470487.313087,0.05827970814656655,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.18895539182531862,8975589505.259684,0.06363785564291684,113,374
16,20000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.20153726286486498,10919557924.776392,0.06891623012190243,113,372
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.026645781843863174,76009398.19248001,0.0011486878557528135,127,376
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.039001568125409856,61166083.18451076,0.005009377184747836,122,375
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.050754864523046915,174142682.69952118,0.012999187550120379,117,375
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.06191995827428333,216045892.89483193,0.024106628331954216,111,373
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.07433530891163471,154861475.13849452,0.0368466047230811,104,372
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.08660328110021637,171115438.12551373,0.04910103978851965,96,371
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.09827292263740421,209099673.31297767,0.060867608265654446,93,358
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.10393382957956165,130066520.98717329,0.07418607698637397,90,354
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.11177677630803436,200216362.74556252,0.08694827105897947,81,354
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.12192647476095411,97536999.24087135,0.09925829788334904,79,351
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.13158115451042116,136161561.69207296,0.11122487302292658,75,351
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.1379852824695539,83602171.38883162,0.12415135604377271,70,351
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.143170766351646,87173942.95019622,0.13615045050787605,70,351
17,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.1513070528301856,102025059.58369872,0.14918084853939978,67,351
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.026645781843863174,76009398.19248001,0.0011486878557528135,127,376
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.039001568125409856,61166083.18451076,0.005009377184747836,122,375
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.050754864523046915,174142682.69952118,0.012999187550120379,117,375
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06191995827428333,216045892.89483193,0.024106628331954216,111,373
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.07433530891163471,154861475.13849452,0.0368466047230811,104,372
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.08660328110021637,171115438.12551373,0.04910103978851965,96,371
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.09827292263740421,209099673.31297767,0.060867608265654446,93,358
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.10393382957956165,130066520.98717329,0.07418607698637397,90,354
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.11177677630803436,200216362.74556252,0.08694827105897947,81,354
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.12192647476095411,97536999.24087135,0.09925829788334904,79,351
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.13158115451042116,136161561.69207296,0.11122487302292658,75,351
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.1379852824695539,83602171.38883162,0.12415135604377271,70,351
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.143170766351646,87173942.95019622,0.13615045050787605,70,351
18,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.1513070528301856,102025059.58369872,0.14918084853939978,67,351
19,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
19,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.02664578197994772,76036987.9285572,0.0003594262368883829,127,384
19,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.03900156756423829,62828191.04079681,0.00035900492249886767,122,384
19,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.05075486808972265,166099371.24738103,0.0009342555423278464,113,384
19,20000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.0619188095991734,41119586.96602459,0.0014187271579164267,106,384
